돌발일시,관리기관,도로타입,도로번호,도로명,방향,돌발구분,돌발상세구분,돌발내용,X,Y,링크아이디,돌발종료일시,요일,요일구분
2025-03-11 7:51,국도통합센터,일반국도,5.0,국도5호선,철원 방향,공사,시설물보수작업,,127.87764,37.669,2570012000,2025-03-11 17:23,Tuesday,평일
2025-03-12 10:22,경찰청,고속국도,1.0,경부고속도로,한남IC 방향,교통사고,사고,<사고> 경부고속도로 반포IC 한남IC 1차로 0km(한남IC방향) 주의운전 고장 차량 -,127.018016,37.504563,1210004802,2025-03-12 10:52,Wednesday,평일
2025-03-12 11:59,경찰청,특별광역시도,0.0,봉은사대로,,공사,작업,<공사> 봉은사로114길 강남경찰서사거리 서울의료원별관 1차로 주의운전 도로공사 -,127.065753,37.513251,1220110000,2025-03-12 12:29,Wednesday,평일
2025-03-12 13:49,경찰청,시군도,0.0,만안대로,,공사,작업,<공사> 만안로 안양동60714 아발론호텔 1차로 주의운전 지하 시설 작업 -,126.930242,37.39365,2080020900,2025-03-12 14:19,Wednesday,평일
2025-03-12 15:47,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,기타돌발,고장,(갓길)승용고장차처리중,126.8362,35.9686,3070036700,-,Wednesday,평일
2025-03-13 11:19,경찰청,고속국도,1.0,경부고속도로,서울 방향,교통사고,사고,<사고> 경부고속도로 장산리1471 목천IC 종점방향  고장 장산리1471 → 목천IC 경부선 종점,127.2234,36.7465,3010100000,2025-03-13 11:51,Thursday,평일
2025-03-13 12:39,경찰청,일반국도,17.0,완주대로,,공사,작업,"<공사> 일반국도17호선 완주IC교차로 운곡리9896 1,2차로 주의운전 도로공사 -",127.157675,35.903537,3120028511,2025-03-13 13:09,Thursday,평일
2025-03-13 15:07,한국도로공사,고속국도,50.0,영동고속도로,인천 방향,교통사고,사고,(갓길)사고처리중,128.5528,37.6482,2600034801,-,Thursday,평일
2025-03-13 6:35,한국도로공사,고속국도,110.0,제2경인고속도로,인천 방향,기타돌발,차량증가/정체,차량증가/정체,126.8492,37.4399,2130002400,-,Thursday,평일
2025-03-13 6:37,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,기타돌발,차량증가/정체,차량증가/정체,126.8869,37.4079,2080001901,-,Thursday,평일
2025-03-13 8:42,한국도로공사,고속국도,55.0,중앙고속도로,부산 방향,기타,보행자,(갓길)보행자처리완료,128.5335,35.9315,1540009321,2025-03-14 10:20,Thursday,평일
2025-03-13 9:52,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,공사,작업,(1차로)이동잡물제거작업중,127.2891,37.2391,2430198100,-,Thursday,평일
2025-03-14 17:51,한국도로공사,고속국도,55.0,중앙고속도로,부산 방향,기타돌발,차량증가/정체,차량증가/정체,127.7674,37.842,2500001606,-,Friday,평일
2025-03-14 6:55,한국도로공사,고속국도,35.0,통영대전고속도로,통영 방향,기타돌발,고장,(갓길)승용차고장처리중,127.6199,35.7118,3150037000,-,Friday,평일
2025-03-14 7:34,한국도로공사,고속국도,35.0,중부고속도로,남이 방향,기타돌발,고장,(갓길)승용차고장처리중,127.462,36.7399,2840265100,-,Friday,평일
2025-03-15 11:04,경찰청,특별광역시도,0.0,강동대로,,공사,작업,"<공사> 강동대로 올림픽대교남단 올림픽대교남단교차로 1,2차로 [공사] 강동대로 올림픽대교남단~올림픽대교남단교차로 공사관련 양방 2개차로씩 통제 도로공사  서울청",127.111542,37.527598,1230035502,2025-03-15 22:00,Saturday,주말
2025-03-15 15:00,경찰청,특별광역시도,0.0,삼청대로,,기타,행사,"<행사> 삼청로 대한출판문화협회 경복궁역사거리 1,2,3,4차로 [집회] 장소: 동십자교차로~정부서울청사교차로 편도전차로 및 역방3개차로 집회  서울청",126.979318,37.575933,1000014301,2025-03-15 15:30,Saturday,주말
2025-03-15 16:03,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,기타돌발,차량증가/정체,차량증가/정체,127.5871,37.2327,2370012400,-,Saturday,주말
2025-03-15 22:16,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,기타돌발,고장,(갓길)승용차고장처리중,129.1327,35.5765,1960037503,-,Saturday,주말
2025-03-16 13:46,한국도로공사,고속국도,104.0,남해고속도로제2지선,서부산 방향,기상,강우,"빗길""주의""",128.9704,35.1528,1440000300,2025-03-16 17:58,Sunday,주말
2025-03-16 4:28,한국도로공사,고속국도,1.0,경부고속도로,서울 방향,기상,강우,"빗길""주의""",127.3837,36.6254,2710586100,-,Sunday,주말
2025-03-16 5:00,한국도로공사,고속국도,40.0,평택제천고속도로,평택 방향,기상,강우,"빗길""주의""",127.2454,36.9754,2310236100,-,Sunday,주말
2025-03-17 10:45,경찰청,시군도,0.0,별내중앙대로,,공사,작업,<공사> 별내중앙로 이마트별내점 별내역아이파크스위트 2차로 주의운전 유지보수 -,127.12539,37.643037,2220312200,2025-03-17 11:15,Monday,평일
2025-03-17 11:29,한국도로공사,고속국도,10.0,남해고속도로,부산 방향,공사,작업,(갓길)이동청소작업중,128.9485,35.2226,1410123700,-,Monday,평일
2025-03-17 14:03,한국도로공사,고속국도,45.0,중부내륙고속도로,창원 방향,공사,작업,(갓길)배수로청소작업중,128.22,36.4134,3580008404,-,Monday,평일
2025-03-17 17:48,한국도로공사,고속국도,300.0,대전남부선,산내 방향,기타돌발,차량증가/정체,차량증가/정체,127.3377,36.2917,1850233400,-,Monday,평일
2025-03-17 23:55,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,재난,적설,"눈길""주의""",127.5871,37.2327,2370012400,-,Monday,평일
2025-03-17 6:40,한국도로공사,고속국도,110.0,제2경인고속도로,인천 방향,기타돌발,차량증가/정체,차량증가/정체,126.6841,37.4338,1630167200,-,Monday,평일
2025-03-18 10:16,한국도로공사,고속국도,45.0,중부내륙고속도로,창원 방향,공사,작업,(갓길)조경작업중,128.4961,35.3625,3900037901,-,Tuesday,평일
2025-03-18 12:20,경찰청,고속국도,120.0,경인고속도로,부천IC 방향,교통사고,사고,<사고> 경인고속도로 서운JC동측 부천IC서측 1차로 0km(부천IC방향) 주의운전 고장 차량 -,126.764298,37.523963,2420062200,2025-03-18 12:50,Tuesday,평일
2025-03-18 13:33,경찰청,일반국도,0.0,달구벌대로,,공사,작업,<공사> 달구벌대로 남부빌딩 만촌네거리 1차로 주의운전 도로공사 -,128.645454,35.858862,1550008100,2025-03-18 14:59,Tuesday,평일
2025-03-18 14:08,경찰청,특별광역시도,0.0,못골대로,,기타,통제,<통제> 남구청1길 못골역4번출구 못골역3번출구 1차로 주의운전 공사 -,129.083832,35.134928,1360022000,2025-03-18 15:00,Tuesday,평일
2025-03-18 15:51,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,기타돌발,장애물,"(2,3차로)장애물처리중",126.8705,36.9696,2140955500,-,Tuesday,평일
2025-03-18 1:50,한국도로공사,고속국도,35.0,통영대전고속도로,통영 방향,재난,적설,"눈길""주의""",127.7716,35.59,3960024401,-,Tuesday,평일
2025-03-18 9:45,경찰청,특별광역시도,0.0,태종대로,,공사,작업,<공사> 태종로 영도경찰서 대교사거리 1차로 주의운전 유지보수 -,129.039142,35.092355,1330015800,2025-03-18 10:15,Tuesday,평일
2025-03-19 17:52,경찰청,고속국도,1.0,경부고속도로,부산 방향,교통사고,사고,<사고> 경부고속도로 천안JC 목천IC 기점방향  고장 천안JC → 목천IC 경부선 기점,127.1969,36.7667,3010154500,2025-03-19 18:24,Wednesday,평일
2025-03-20 15:52,한국도로공사,고속국도,37.0,제2중부고속도로,이천 방향,기타돌발,차량증가/정체,차량증가/정체,127.3398,37.322,2340606200,-,Thursday,평일
2025-03-20 20:56,한국도로공사,고속국도,25.0,호남고속도로,논산 방향,기타돌발,고장,(2차로)노면보수작업중,126.8272,35.2206,1790018400,-,Thursday,평일
2025-03-20 21:46,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-구리 방향,공사,작업,"(1,2차로)시설물점검작업중",127.0759,37.3957,2060358600,-,Thursday,평일
2025-03-20 7:04,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,기타돌발,고장,"(2,3차로)소형화물차고장처리중",127.4327,36.5243,2830037100,-,Thursday,평일
2025-03-20 9:00,경찰청,도시고속국도,88.0,올림픽대로,,공사,작업,<공사> 올림픽대로 잠실철교 잠실대교 1차로 [공사]정밀안전점검 교통통제 및 점검장비 임대용역/ 장소: 올림픽대로 하행3교/ 부분통제 도로공사  서울청,127.098529,37.521573,1230086800,2025-03-28 18:00,Thursday,평일
2025-03-21 14:12,경찰청,고속국도,1.0,경부고속도로,,공사,작업,<공사> 경부고속도로 양재IC 서울만남의광장휴게소 1차로 주의운전 유지보수 -,127.042273,37.461066,1210000702,2025-03-21 14:42,Friday,평일
2025-03-21 14:57,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,기타돌발,차량증가/정체,차량증가/정체,126.8891,37.0666,2334281900,-,Friday,평일
2025-03-21 15:19,한국도로공사,고속국도,551.0,중앙선지선,김해 방향,기타돌발,고장,(갓길)화물차고장처리중,128.9426,35.2411,3850595500,-,Friday,평일
2025-03-21 5:35,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-일산 방향,기타돌발,차량증가/정체,차량증가/정체,126.7779,37.5987,2320003200,-,Friday,평일
2025-03-22 13:54,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,기타돌발,고장,(갓길)화물차고장처리중,129.0899,35.4822,3880025203,-,Saturday,주말
2025-03-23 11:10,경찰청,고속국도,1.0,경부고속도로,부산 방향,교통사고,사고,<사고> 경부고속도로 안성시천안시서북구 북천안IC 기점방향  고장 안성시천안시서북구 → 북천안IC 경부선 기점,127.1889,36.9203,3020534200,2025-03-23 11:42,Sunday,주말
2025-03-23 11:21,경찰청,국가지원지방도,31.0,해운대로,,공사,작업,<공사> 해운대로 올림픽교차로 삼호가든  2차로 주의운전 도로공사 -,129.131019,35.165724,1380040700,2025-03-23 18:51,Sunday,주말
2025-03-23 15:02,한국도로공사,고속국도,45.0,중부내륙고속도로,창원 방향,기타돌발,차량증가/정체,차량증가/정체,127.7511,37.0418,2720964500,-,Sunday,주말
2025-03-24 10:03,경찰청,일반국도,46.0,경춘북대로,,공사,작업,<공사> 경춘북로 퇴계원5리앞 퇴계원삼거리 4차로 주의운전 유지보수 -,127.137083,37.644786,2220019304,2025-03-24 10:33,Monday,평일
2025-03-24 15:38,한국도로공사,고속국도,130.0,인천공항선,서울 방향,공사,작업,"(2,3차로)탄력봉교체",126.4857,37.4715,1610003000,-,Monday,평일
2025-03-24 15:46,경찰청,고속국도,1.0,경부고속도로,서울 방향,공사,작업,<공사> 경부고속도로 계룡2교서측 황간터널동측 종점방향 1차로 작업 계룡2교서측 → 황간터널동측 경부선 종점,127.9522,36.2104,2770320500,2025-03-24 18:48,Monday,평일
2025-03-24 9:46,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-구리 방향,공사,작업,(갓길)가드레일보수작업중,126.7525,37.5668,1670221800,-,Monday,평일
2025-03-25 10:09,한국도로공사,고속국도,37.0,제2중부고속도로,하남 방향,기타돌발,고장,(갓길)승용차고장처리중,127.3358,37.3284,2340607300,-,Tuesday,평일
2025-03-25 11:53,경찰청,도시고속국도,70.0,강변북대로,,교통사고,사고,<사고> 강변북로 성수대교  영동대교 4차로  교통사고  서울청 ,127.053635,37.534883,1030000304,2025-03-25 12:23,Tuesday,평일
2025-03-25 15:33,한국도로공사,고속국도,50.0,영동고속도로,인천 방향,기타돌발,고장,(갓길)승용차고장처리중,128.657,37.6826,2600034801,-,Tuesday,평일
2025-03-25 16:36,한국도로공사,고속국도,55.0,중앙고속도로,춘천 방향,기타돌발,차량증가/정체,차량증가/정체,128.9806,35.2353,3851176200,-,Tuesday,평일
2025-03-25 18:30,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,기타돌발,차량증가/정체,차량증가/정체,126.7672,37.3749,2240008602,-,Tuesday,평일
2025-03-25 20:35,한국도로공사,고속국도,50.0,영동고속도로,강릉 방향,공사,작업,"(3,4차로)시설물보수작업",127.0514,37.2991,2030327500,-,Tuesday,평일
2025-03-25 22:17,한국도로공사,고속국도,100.0,수도권제1순환고속도로,판교-구리 방향,기타돌발,고장,(갓길)화물차고장처리중,126.7913,37.6094,2180373500,-,Tuesday,평일
2025-03-25 8:56,한국도로공사,고속국도,10.0,남해고속도로,부산 방향,기타돌발,차량증가/정체,차량증가/정체,128.6268,35.279,4140159000,-,Tuesday,평일
2025-03-26 13:42,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,공사,작업,(갓길)고장차처리중,126.7359,35.6756,3190009600,-,Wednesday,평일
2025-03-26 8:54,한국도로공사,고속국도,20.0,익산장수선,익산 방향,공사,작업,(1차로)터널시설물철거작업중,127.501,35.7688,3130353200,-,Wednesday,평일
2025-03-27 13:15,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,공사,작업,(3차로)터널청소작업중,127.7782,36.2748,2770311400,-,Thursday,평일
2025-03-27 21:00,한국도로공사,고속국도,10.0,남해고속도로,부산 방향,기타돌발,고장,(갓길)승용차고장처리중,128.5686,35.29,3900015001,-,Thursday,평일
2025-03-27 21:29,한국도로공사,고속국도,15.0,서해안고속도로,서울 방향,기상,강우,"빗길""주의""",126.8894,37.0576,2140043000,-,Thursday,평일
2025-03-27 21:34,한국도로공사,고속국도,45.0,중부내륙고속도로,양평 방향,공사,작업,(2차로)정밀안전점검진단작업중,127.8483,36.9614,2720963800,2025-03-28 3:24,Thursday,평일
2025-03-27 7:14,한국도로공사,고속국도,35.0,중부고속도로,남이 방향,기상,강우,"빗길""주의""",127.2697,37.4479,2340034300,-,Thursday,평일
2025-03-27 9:00,경찰청,특별광역시도,0.0,천변우대로,,공사,작업,"<공사> 천변우로 학림교 남광주고가차도 4,5차로 주의운전 도로공사 -",126.921853,35.136764,1750066300,2025-03-27 18:00,Thursday,평일
2025-03-27 9:08,한국도로공사,고속국도,15.0,서해안고속도로,목포 방향,공사,작업,(갓길)이동제설함수거작업중,126.6973,35.5902,3190280600,2025-03-27 9:58,Thursday,평일
2025-03-27 9:53,한국도로공사,고속국도,251.0,호남지선,대전 방향,공사,작업,(갓길)이동제설함정비작업중,127.28,36.2529,1850000500,-,Thursday,평일
2025-03-28 13:16,한국도로공사,고속국도,10.0,남해고속도로,순천 방향,교통사고,사고,(1차로)버스관련사고처리중,128.5642,35.2904,3900014901,-,Friday,평일
2025-03-28 13:31,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,기타돌발,장애물,"(2,3차로)장애물(석재류)처리중",127.3472,36.7045,2710659900,-,Friday,평일
2025-03-28 15:03,경찰청,도시고속국도,88.0,올림픽대로,,교통사고,사고,<사고> 올림픽대로 성수대교 영동대교 3차로  교통사고  서울청,127.046453,37.529516,1220005401,2025-03-28 15:33,Friday,평일
2025-03-28 15:30,한국도로공사,고속국도,30.0,당진대전선,당진 방향,재난,강풍,"강풍""주의""",126.6184,36.8509,3000011700,-,Friday,평일
2025-03-28 9:36,한국도로공사,고속국도,1.0,경부고속도로,부산 방향,공사,작업,(5차로)시설정비작업중,127.1033,37.3543,2060358300,-,Friday,평일
